f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.7001992464065552,0.7860549688339233,3.860982360492926e-07,0.6077519059181213,0.7411414980888367,-0.036955222487449646,0.5432952642440796,0.6572468280792236,-0.05094517394900322,0.5019900798797607,0.5832589268684387,-0.06261205673217773,0.4728156328201294,0.5223336219787598,-0.07361007481813431,0.6123115420341492,0.4930696487426758,-0.010393758304417133,0.6001779437065125,0.3816661238670349,-0.025615260004997253,0.595698893070221,0.3108488917350769,-0.04450654610991478,0.5931240916252136,0.24904316663742065,-0.060565657913684845,0.6673865914344788,0.4787566065788269,-0.009389652870595455,0.6777530908584595,0.35237520933151245,-0.018154717981815338,0.6853705048561096,0.2723575234413147,-0.0343652106821537,0.6900720000267029,0.20734703540802002,-0.04960343986749649,0.7139302492141724,0.49437862634658813,-0.015633272007107735,0.7301814556121826,0.38145095109939575,-0.028837352991104126,0.7389115691184998,0.30926334857940674,-0.04892333969473839,0.7446266412734985,0.24731718003749847,-0.0654769316315651,0.7589224576950073,0.5306147933006287,-0.02622072584927082,0.7891223430633545,0.45090293884277344,-0.03907107561826706,0.8065704107284546,0.3967422842979431,-0.051568109542131424,0.8219611644744873,0.34347695112228394,-0.06282857060432434,zoom_in
0.6994528770446777,0.7848531007766724,3.6277347703617124e-07,0.6085549592971802,0.7399840950965881,-0.03404217213392258,0.5434591174125671,0.6535837054252625,-0.047583967447280884,0.5006863474845886,0.5793254375457764,-0.05920412018895149,0.47116702795028687,0.520427942276001,-0.0704832598567009,0.612548828125,0.48745766282081604,-0.011922478675842285,0.60020911693573,0.37627846002578735,-0.02748085744678974,0.595843493938446,0.3057253956794739,-0.04610623046755791,0.5934769511222839,0.24393124878406525,-0.06214837729930878,0.6670782566070557,0.47353461384773254,-0.012453767471015453,0.678401529788971,0.3473990261554718,-0.021873069927096367,0.6849389672279358,0.2685942053794861,-0.03732125833630562,0.6885349750518799,0.2048647105693817,-0.051842544227838516,0.7138298749923706,0.49040892720222473,-0.019550969824194908,0.7305534482002258,0.3764590919017792,-0.03318159654736519,0.7389556765556335,0.303796648979187,-0.05211484059691429,0.7443671226501465,0.24122272431850433,-0.06785625964403152,0.7581151723861694,0.5279006958007812,-0.030656740069389343,0.7886426448822021,0.44854867458343506,-0.04439443349838257,0.8064095377922058,0.39355719089508057,-0.05640058219432831,0.8218106031417847,0.33980053663253784,-0.06706644594669342,zoom_in
0.7009248733520508,0.7890536785125732,3.7713024880758894e-07,0.6086364984512329,0.743878960609436,-0.034156434237957,0.5434834361076355,0.6577968597412109,-0.047330182045698166,0.5005174875259399,0.5839793682098389,-0.05893382057547569,0.4704568386077881,0.5237768888473511,-0.07048934698104858,0.612493634223938,0.4906810224056244,-0.009728394448757172,0.6004312038421631,0.3784067928791046,-0.025267425924539566,0.5965948700904846,0.3079535961151123,-0.04465553164482117,0.595191478729248,0.2464250922203064,-0.061099324375391006,0.667162299156189,0.47629088163375854,-0.010472973808646202,0.6789929866790771,0.3486139178276062,-0.01847776398062706,0.6853172779083252,0.26881176233291626,-0.03460368514060974,0.6890906691551208,0.2047959566116333,-0.05002071335911751,0.7137699723243713,0.4925077557563782,-0.017988283187150955,0.7313719391822815,0.38012194633483887,-0.029710516333580017,0.7390367984771729,0.3076886832714081,-0.04903772473335266,0.7438512444496155,0.24540995061397552,-0.06573645770549774,0.7574993371963501,0.5289772152900696,-0.029774926602840424,0.7872684597969055,0.4497392177581787,-0.04198423773050308,0.8037481307983398,0.39587968587875366,-0.0536922961473465,0.8186392784118652,0.3431093990802765,-0.06465917825698853,zoom_in
0.6984480619430542,0.782816469669342,3.583294017062144e-07,0.608351469039917,0.7392215728759766,-0.036873139441013336,0.5440486073493958,0.6545826196670532,-0.05141451209783554,0.5018754601478577,0.5800462961196899,-0.06352733820676804,0.4709260165691376,0.5215856432914734,-0.0749313235282898,0.6116466522216797,0.48873692750930786,-0.012734971009194851,0.6000205874443054,0.3782370090484619,-0.02812553383409977,0.5961582064628601,0.30768632888793945,-0.04663752019405365,0.5938150882720947,0.24578985571861267,-0.06255928426980972,0.6665059924125671,0.4743606448173523,-0.011609501205384731,0.675628662109375,0.35157567262649536,-0.021304747089743614,0.68255615234375,0.27395835518836975,-0.0375419482588768,0.6871907114982605,0.2092668116092682,-0.05264342948794365,0.7136812806129456,0.48996368050575256,-0.017329340800642967,0.7294778823852539,0.37871217727661133,-0.03129616379737854,0.7384476065635681,0.30765777826309204,-0.05143389478325844,0.74436354637146,0.2462093085050583,-0.06771707534790039,0.7585517764091492,0.5257818102836609,-0.02720574289560318,0.7873262166976929,0.4460478127002716,-0.04060943052172661,0.8044267296791077,0.391948401927948,-0.053198955953121185,0.8191297650337219,0.3391752243041992,-0.06422581523656845,zoom_in
0.699913501739502,0.7829591631889343,4.1146381590806413e-07,0.6057639718055725,0.7388836741447449,-0.03325112164020538,0.5398954153060913,0.6572514176368713,-0.04531807079911232,0.49580103158950806,0.5856862664222717,-0.055956970900297165,0.46256953477859497,0.5294131636619568,-0.06612848490476608,0.6088486313819885,0.48792171478271484,-0.002712762448936701,0.5958032011985779,0.3777315616607666,-0.014942766167223454,0.5911257863044739,0.3071739673614502,-0.03245551884174347,0.587916910648346,0.2457823008298874,-0.04777118191123009,0.664124071598053,0.472901314496994,-0.002919310238212347,0.6729732751846313,0.3488737940788269,-0.007157200947403908,0.6790105104446411,0.2700653076171875,-0.020536357536911964,0.6818740367889404,0.2071894109249115,-0.033851176500320435,0.7113553285598755,0.48857420682907104,-0.01048749778419733,0.7269828915596008,0.37645065784454346,-0.01962566375732422,0.735683023929596,0.305701345205307,-0.03738114982843399,0.7412946224212646,0.2442544400691986,-0.052738726139068604,0.7560812830924988,0.5239580869674683,-0.02241685800254345,0.7835492491722107,0.4448687434196472,-0.03323393315076828,0.7985708713531494,0.39183899760246277,-0.04436164349317551,0.812241792678833,0.3387566804885864,-0.054564885795116425,zoom_in
0.698265016078949,0.7830350399017334,3.9997641465561173e-07,0.6059235334396362,0.7441192865371704,-0.03652103617787361,0.5387279987335205,0.6606406569480896,-0.05011681467294693,0.4937438368797302,0.5884426832199097,-0.06145200505852699,0.46170344948768616,0.5316701531410217,-0.07223688066005707,0.6076407432556152,0.4887126684188843,-0.009736146777868271,0.5946025252342224,0.3787825107574463,-0.02399379387497902,0.589993953704834,0.3082641363143921,-0.04254886135458946,0.5868752002716064,0.2468169927597046,-0.05867592990398407,0.6623470783233643,0.4733487367630005,-0.008691825903952122,0.6717113852500916,0.34727776050567627,-0.015343979001045227,0.6773357391357422,0.268133282661438,-0.02995126135647297,0.6802582740783691,0.20407649874687195,-0.04428033530712128,0.7094598412513733,0.4890199601650238,-0.014776960015296936,0.724517285823822,0.3755788207054138,-0.025522980839014053,0.7317324280738831,0.3034093379974365,-0.04374074935913086,0.7365232110023499,0.24054795503616333,-0.05962799862027168,0.7545981407165527,0.5251792669296265,-0.025403540581464767,0.7823700904846191,0.4462873041629791,-0.03689448535442352,0.7981095314025879,0.39316362142562866,-0.04819520190358162,0.8125334978103638,0.3402606248855591,-0.05881904438138008,zoom_in
0.6968043446540833,0.7869874835014343,4.270855527011008e-07,0.6040636301040649,0.7433755397796631,-0.03464541956782341,0.5366702079772949,0.661537230014801,-0.04887119680643082,0.49096935987472534,0.5918641090393066,-0.06159992516040802,0.45665839314460754,0.5359585881233215,-0.07416769862174988,0.6076973676681519,0.4911639988422394,-0.008068673312664032,0.5936025977134705,0.3806793987751007,-0.022857017815113068,0.588392436504364,0.3103548288345337,-0.0421108677983284,0.5854045748710632,0.24818503856658936,-0.0585881844162941,0.6624879837036133,0.4756423532962799,-0.008841151371598244,0.6716064810752869,0.34974735975265503,-0.015947634354233742,0.6776325702667236,0.2694442868232727,-0.03145768865942955,0.6818239092826843,0.204959899187088,-0.0463569201529026,0.7096962332725525,0.4906838834285736,-0.016674114391207695,0.7249805331230164,0.3778403699398041,-0.02745811641216278,0.7323787212371826,0.306384801864624,-0.045913197100162506,0.7375910878181458,0.24466747045516968,-0.06189190596342087,0.7543758749961853,0.525490403175354,-0.028982222080230713,0.7810590267181396,0.4449676275253296,-0.04049496725201607,0.7966933846473694,0.39174404740333557,-0.051415976136922836,0.8112336993217468,0.3396122455596924,-0.06158635392785072,zoom_in
0.6971685886383057,0.7850852012634277,5.121523827256169e-07,0.6047565937042236,0.7411134839057922,-0.034469667822122574,0.5342308282852173,0.6717405915260315,-0.05191866308450699,0.4818621277809143,0.6134964823722839,-0.06814339011907578,0.4424607753753662,0.5662777423858643,-0.0838761255145073,0.6052904725074768,0.48888689279556274,-0.009605687111616135,0.5893802046775818,0.37785908579826355,-0.02443419210612774,0.5821099877357483,0.30660825967788696,-0.04280772805213928,0.5769702196121216,0.2452739179134369,-0.05826544016599655,0.6618281602859497,0.47269782423973083,-0.01121045183390379,0.6705804467201233,0.3476698398590088,-0.01758830063045025,0.6768116354942322,0.2676074802875519,-0.03057798370718956,0.681167721748352,0.2043696939945221,-0.0430891178548336,0.7111325860023499,0.4890385866165161,-0.019885899499058723,0.7272638082504272,0.37735515832901,-0.02954036183655262,0.7366194128990173,0.30727916955947876,-0.045223746448755264,0.7435723543167114,0.24591833353042603,-0.0589737668633461,0.7568416595458984,0.5263780355453491,-0.03312157467007637,0.7864058017730713,0.4490516483783722,-0.0434005968272686,0.8037981986999512,0.39705681800842285,-0.05208323523402214,0.8195498585700989,0.3445698022842407,-0.06007785350084305,zoom_in
0.6966118812561035,0.7839693427085876,4.841410259359691e-07,0.6057021021842957,0.7429791688919067,-0.03342394530773163,0.5346211194992065,0.6726124286651611,-0.04997146129608154,0.4822685122489929,0.612603485584259,-0.06527308374643326,0.44020429253578186,0.5698992609977722,-0.08036699146032333,0.6046311259269714,0.48972243070602417,-0.011667636223137379,0.5879119634628296,0.37968909740448,-0.026490338146686554,0.5810573101043701,0.3087376356124878,-0.044188667088747025,0.5768816471099854,0.24745087325572968,-0.05922113358974457,0.6613301038742065,0.4735477566719055,-0.013272305019199848,0.6697725653648376,0.3493996262550354,-0.021260203793644905,0.6762747168540955,0.2694106698036194,-0.03426103666424751,0.6814264059066772,0.2053331732749939,-0.046398721635341644,0.7110467553138733,0.489942342042923,-0.021448342129588127,0.7271428108215332,0.3789380192756653,-0.032751765102148056,0.7363667488098145,0.30899953842163086,-0.04849529638886452,0.7435484528541565,0.24680432677268982,-0.06165073812007904,0.7569008469581604,0.5277034640312195,-0.03386467695236206,0.7874355912208557,0.45051953196525574,-0.04537362605333328,0.8063674569129944,0.39805763959884644,-0.054418887943029404,0.8234497308731079,0.3450680375099182,-0.0622330866754055,zoom_in
0.6991378664970398,0.7872869968414307,4.837148708247696e-07,0.6076224446296692,0.7488110065460205,-0.0361441932618618,0.5346605181694031,0.6778871417045593,-0.053621482104063034,0.47900456190109253,0.6190379858016968,-0.06954824179410934,0.43320125341415405,0.581669270992279,-0.08518979698419571,0.6024179458618164,0.48928654193878174,-0.014299241825938225,0.5826192498207092,0.37873077392578125,-0.02972046472132206,0.5735902190208435,0.30833548307418823,-0.047557517886161804,0.5672418475151062,0.2479103058576584,-0.06262088567018509,0.6595473885536194,0.4709433317184448,-0.014769083820283413,0.6665448546409607,0.34333059191703796,-0.022608565166592598,0.6719548106193542,0.26310592889785767,-0.03395627811551094,0.6751336455345154,0.2010875940322876,-0.044859059154987335,0.7106539607048035,0.48651865124702454,-0.02222629077732563,0.7281298637390137,0.37308263778686523,-0.033813007175922394,0.7369925379753113,0.3023523688316345,-0.048805635422468185,0.7429084777832031,0.24125680327415466,-0.06136370077729225,0.7579857110977173,0.5239124298095703,-0.034313734620809555,0.7918305993080139,0.4488905668258667,-0.04704175889492035,0.8129006028175354,0.3978846073150635,-0.056974418461322784,0.8317720293998718,0.34720247983932495,-0.06520259380340576,zoom_in
