f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.3496702015399933,0.7103431224822998,-5.492854597832775e-07,0.3531304597854614,0.5910189151763916,-0.03389726206660271,0.42326217889785767,0.46641382575035095,-0.05389486625790596,0.4948180019855499,0.39631977677345276,-0.07452233880758286,0.5496524572372437,0.34400221705436707,-0.09359011054039001,0.5654311180114746,0.514959454536438,-0.04193362966179848,0.6867225170135498,0.49501270055770874,-0.09247133880853653,0.7579226493835449,0.48907220363616943,-0.12351606041193008,0.8192527890205383,0.4851174056529999,-0.14472615718841553,0.5703725814819336,0.5992113947868347,-0.04649118706583977,0.6029189825057983,0.548247754573822,-0.11856035143136978,0.4953717887401581,0.5665023326873779,-0.12594455480575562,0.4326373338699341,0.5910124778747559,-0.11448431015014648,0.5646549463272095,0.6855772137641907,-0.05694039538502693,0.5861126780509949,0.6458778977394104,-0.1250847429037094,0.4815089702606201,0.648589015007019,-0.09887821227312088,0.42851418256759644,0.6603664755821228,-0.06376578658819199,0.5506003499031067,0.7704737782478333,-0.07074402272701263,0.5679357647895813,0.7336781024932861,-0.11517234146595001,0.49423542618751526,0.7167541980743408,-0.0964517891407013,0.4604215621948242,0.7226198315620422,-0.07145103812217712,swipe_right
0.34898844361305237,0.7018238306045532,-5.475266675603052e-07,0.3501982092857361,0.5831813216209412,-0.03878987208008766,0.4221492111682892,0.46003663539886475,-0.06008560582995415,0.4935847520828247,0.3950788974761963,-0.08088047057390213,0.5494547486305237,0.3427080512046814,-0.0997888520359993,0.5620527863502502,0.5125677585601807,-0.04691345989704132,0.6845945119857788,0.4923841953277588,-0.09670159965753555,0.7564114332199097,0.48714274168014526,-0.12670619785785675,0.8175970911979675,0.48254984617233276,-0.14721685647964478,0.5650386214256287,0.59513258934021,-0.04928077757358551,0.5992227792739868,0.5439256429672241,-0.12142051756381989,0.49370163679122925,0.5605607628822327,-0.12849286198616028,0.43017464876174927,0.5831310153007507,-0.11663657426834106,0.558144748210907,0.6794205904006958,-0.057978298515081406,0.5829289555549622,0.6420142650604248,-0.12826940417289734,0.48047569394111633,0.6443001627922058,-0.10370094329118729,0.4272729754447937,0.6561242938041687,-0.06910471618175507,0.5439251661300659,0.7659006118774414,-0.07020192593336105,0.5682331919670105,0.7350903749465942,-0.11792860925197601,0.4945604205131531,0.715514063835144,-0.10119148343801498,0.458257794380188,0.7173137068748474,-0.07720346003770828,swipe_right
0.35010790824890137,0.6962878108024597,-4.641536861527129e-07,0.3466970920562744,0.5854318737983704,-0.03954469412565231,0.4201168417930603,0.4575508236885071,-0.05900583416223526,0.49193793535232544,0.3931383788585663,-0.07848574966192245,0.5457143783569336,0.34015268087387085,-0.0967569574713707,0.5586675405502319,0.5061383843421936,-0.04108583182096481,0.6779528260231018,0.4874594211578369,-0.08490577340126038,0.750423014163971,0.48071062564849854,-0.1084446832537651,0.810694694519043,0.4739021956920624,-0.12517580389976501,0.5657145977020264,0.5916096568107605,-0.04530809074640274,0.6000755429267883,0.5413365960121155,-0.11837910860776901,0.49619218707084656,0.5561133623123169,-0.12586580216884613,0.43313273787498474,0.5795409679412842,-0.11243674904108047,0.5591405630111694,0.6773635149002075,-0.0558340810239315,0.5754765272140503,0.6375195980072021,-0.12696027755737305,0.4760611653327942,0.6400432586669922,-0.1037176176905632,0.4259343147277832,0.6518744230270386,-0.06873918324708939,0.5424345135688782,0.7625331282615662,-0.06998269259929657,0.5574859380722046,0.7247151136398315,-0.11709931492805481,0.4880003333091736,0.7107456922531128,-0.10128381848335266,0.4557519257068634,0.7157275080680847,-0.07750216871500015,swipe_right
0.335445761680603,0.6887173056602478,-5.352949870029988e-07,0.3337591886520386,0.5737149715423584,-0.04076646268367767,0.4065108895301819,0.4456246793270111,-0.06136898323893547,0.47722914814949036,0.37889671325683594,-0.08146347850561142,0.5311887264251709,0.32363730669021606,-0.09993525594472885,0.5457679033279419,0.49364233016967773,-0.045688748359680176,0.6640068292617798,0.4715023338794708,-0.09141778945922852,0.7348518371582031,0.46337151527404785,-0.11606689542531967,0.7943133115768433,0.4540557861328125,-0.13345882296562195,0.555589497089386,0.580263614654541,-0.0481673926115036,0.5783957242965698,0.5235418081283569,-0.12171774357557297,0.4733191430568695,0.5422291159629822,-0.12849119305610657,0.4109542965888977,0.5683647394180298,-0.11531592160463333,0.5519264340400696,0.6674774885177612,-0.05709132179617882,0.5577185153961182,0.6240891218185425,-0.1281328648328781,0.45715680718421936,0.6286546587944031,-0.10448306053876877,0.406788170337677,0.6421120762825012,-0.07009836286306381,0.5377210378646851,0.7554312944412231,-0.06996190547943115,0.5413694381713867,0.7152070999145508,-0.11783936619758606,0.47015380859375,0.7006780505180359,-0.1037706732749939,0.43902504444122314,0.7059258818626404,-0.08151131868362427,swipe_right
0.33529454469680786,0.6834509372711182,-5.468376116368745e-07,0.3319777250289917,0.572223961353302,-0.04112992063164711,0.40507686138153076,0.4407010078430176,-0.06223041191697121,0.476382315158844,0.37293750047683716,-0.0827636793255806,0.5307502746582031,0.3161861300468445,-0.10168386250734329,0.5417935848236084,0.4917961359024048,-0.04708634689450264,0.6631289720535278,0.466711163520813,-0.0910525768995285,0.7331973314285278,0.4570455551147461,-0.11429478973150253,0.7929633855819702,0.44587036967277527,-0.13117076456546783,0.5478619933128357,0.5769038200378418,-0.04997120052576065,0.575657308101654,0.5192481875419617,-0.12433768808841705,0.4713248014450073,0.5395862460136414,-0.1325695514678955,0.40741580724716187,0.5662140846252441,-0.12040229141712189,0.5428333878517151,0.6629151701927185,-0.05893061310052872,0.555974006652832,0.619217574596405,-0.13108614087104797,0.45450711250305176,0.626448929309845,-0.10830307006835938,0.40209946036338806,0.6395924091339111,-0.07441291958093643,0.5288406014442444,0.7516560554504395,-0.07163739949464798,0.5433455109596252,0.7132992148399353,-0.1207578107714653,0.47029754519462585,0.6981546878814697,-0.106351338326931,0.43514204025268555,0.7008723616600037,-0.08381858468055725,swipe_right
0.3337620496749878,0.6852087378501892,-5.307523451847374e-07,0.33203163743019104,0.5731472373008728,-0.043300144374370575,0.4042215347290039,0.44388747215270996,-0.06600966304540634,0.4751303195953369,0.37552642822265625,-0.08799216151237488,0.528840959072113,0.3184991776943207,-0.10848558694124222,0.5407666563987732,0.4909327030181885,-0.04912395775318146,0.6600309014320374,0.46420449018478394,-0.09550485759973526,0.7307777404785156,0.4551837742328644,-0.12082024663686752,0.7902853488922119,0.4456755518913269,-0.13869941234588623,0.5493756532669067,0.5757428407669067,-0.05117086321115494,0.5736438035964966,0.5174770355224609,-0.12724636495113373,0.4683587849140167,0.5372116565704346,-0.13574783504009247,0.4039345383644104,0.5629655122756958,-0.1231861561536789,0.5453596711158752,0.6611899137496948,-0.05960972607135773,0.5532509684562683,0.616148829460144,-0.13302254676818848,0.45311224460601807,0.6231145858764648,-0.11053390800952911,0.3998568058013916,0.6371026635169983,-0.07617728412151337,0.5314667820930481,0.7484626173973083,-0.07209254056215286,0.5391901731491089,0.7086973190307617,-0.12236154079437256,0.4677777588367462,0.6952478289604187,-0.10890071839094162,0.432954877614975,0.6995808482170105,-0.08639122545719147,swipe_right
0.3319878876209259,0.6873041391372681,-5.782087555417093e-07,0.33128735423088074,0.5708249807357788,-0.039688970893621445,0.4047495424747467,0.44122016429901123,-0.059541165828704834,0.47443076968193054,0.3741396963596344,-0.0789397656917572,0.5253223180770874,0.3168840706348419,-0.09688887000083923,0.5394446849822998,0.49129408597946167,-0.04616370052099228,0.6583282351493835,0.4649764895439148,-0.09012573212385178,0.7278632521629333,0.4554192125797272,-0.11426347494125366,0.7869428992271423,0.44430476427078247,-0.1315072774887085,0.5479792952537537,0.5764389038085938,-0.048328571021556854,0.5694315433502197,0.5197094082832336,-0.12117357552051544,0.46593207120895386,0.5402519106864929,-0.1297236979007721,0.40229281783103943,0.5656850934028625,-0.11800094693899155,0.5445055961608887,0.6618316173553467,-0.056289006024599075,0.5504118204116821,0.6172382831573486,-0.12575115263462067,0.4513770341873169,0.6236283183097839,-0.10417197644710541,0.39846447110176086,0.6374255418777466,-0.07135792076587677,0.5307462811470032,0.7486044764518738,-0.06804250180721283,0.5363094210624695,0.7091516852378845,-0.11504869908094406,0.4657539129257202,0.6943413019180298,-0.10199636965990067,0.4313351511955261,0.6981750726699829,-0.08040597289800644,swipe_right
0.3281353712081909,0.6803030967712402,-5.48680418432923e-07,0.3251515030860901,0.5651939511299133,-0.039245255291461945,0.397594153881073,0.436954140663147,-0.05717314034700394,0.4689333140850067,0.3696730434894562,-0.074569471180439,0.519788920879364,0.3131968080997467,-0.09008736908435822,0.530992865562439,0.48353466391563416,-0.04222946614027023,0.6501214504241943,0.45946764945983887,-0.08557446300983429,0.7198343276977539,0.4520653188228607,-0.1080801784992218,0.7785296440124512,0.44307464361190796,-0.12390047311782837,0.5417495965957642,0.56737220287323,-0.043748944997787476,0.5632990002632141,0.5134290456771851,-0.11529044061899185,0.46022018790245056,0.5365142226219177,-0.12142512947320938,0.40015166997909546,0.5647470355033875,-0.10773374885320663,0.5403368473052979,0.6515417098999023,-0.05156023055315018,0.5431737303733826,0.6092137098312378,-0.12132091820240021,0.44510987401008606,0.6170037388801575,-0.09943947941064835,0.3979734182357788,0.6328840255737305,-0.0660676434636116,0.5291716456413269,0.7374914884567261,-0.06308691203594208,0.5295246839523315,0.6997002959251404,-0.11037599295377731,0.45916447043418884,0.6880413889884949,-0.0981011763215065,0.4294125437736511,0.694484293460846,-0.07699255645275116,swipe_right
0.3287106156349182,0.6732327342033386,-5.464638093144458e-07,0.32730042934417725,0.5621531009674072,-0.03835870325565338,0.40074390172958374,0.4349049925804138,-0.0562424398958683,0.46865251660346985,0.368862509727478,-0.07390555739402771,0.5189216732978821,0.31160053610801697,-0.09026845544576645,0.5329207181930542,0.48247087001800537,-0.04198184981942177,0.6488759517669678,0.4588424861431122,-0.08374546468257904,0.7170295715332031,0.4500519037246704,-0.10597939044237137,0.774830162525177,0.4390425682067871,-0.12210717052221298,0.5423092842102051,0.5654571652412415,-0.04481101036071777,0.5624589920043945,0.5088955163955688,-0.11721225827932358,0.46248340606689453,0.5311631560325623,-0.12672492861747742,0.3996601104736328,0.5574735999107361,-0.11548371613025665,0.5390895009040833,0.6494429111480713,-0.05339041352272034,0.5409729480743408,0.6050114631652832,-0.12221141159534454,0.4450235068798065,0.6147626042366028,-0.10251125693321228,0.3946155905723572,0.62933349609375,-0.07104125618934631,0.5257664918899536,0.7343005537986755,-0.06566328555345535,0.5276337265968323,0.6934258937835693,-0.1120612695813179,0.4593992829322815,0.6822251081466675,-0.10041780769824982,0.42767518758773804,0.6879472136497498,-0.07998155057430267,swipe_right
0.32740774750709534,0.6742802858352661,-5.554121003115142e-07,0.32544493675231934,0.5619206428527832,-0.03764501214027405,0.3983582854270935,0.4339013993740082,-0.05594763904809952,0.46725013852119446,0.36655622720718384,-0.07406551390886307,0.5171376466751099,0.3102526366710663,-0.09084469079971313,0.528228759765625,0.4797789752483368,-0.0428181067109108,0.6453481316566467,0.4551098942756653,-0.08552892506122589,0.7134882211685181,0.447710245847702,-0.10838285833597183,0.7712216973304749,0.4380878210067749,-0.12454584985971451,0.5364701151847839,0.562042772769928,-0.04540155827999115,0.5605238676071167,0.5055646896362305,-0.11696241050958633,0.45871901512145996,0.5287889242172241,-0.12449771165847778,0.39728766679763794,0.5557203888893127,-0.11183208972215652,0.5341373085975647,0.6449580788612366,-0.053733281791210175,0.5413215160369873,0.5993106365203857,-0.12239043414592743,0.4441086947917938,0.6090500354766846,-0.10081025958061218,0.3941662311553955,0.6248639225959778,-0.0678330659866333,0.5226271152496338,0.729446530342102,-0.06558133661746979,0.5294715166091919,0.6879317760467529,-0.11135314404964447,0.4600512683391571,0.677314817905426,-0.09791748225688934,0.42779606580734253,0.6837720274925232,-0.07619829475879669,swipe_right
